14,14,14,56,56,56,6,55,8,8,8,8,5,8,8,8,8,8,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8,8,8,8,8,8,8,8,8,8,8,8,8,43,43,43,43,43,43,43,43,25,25,25,25,25,25,25,25,25,56,56,56,56,56,56,56,56,56,56,56,6,6,6,47,47,47,47
14,14,14,22,22,31,31,31,31,31,31,31,31,31,27,27,27,27,27,27,27,27,27,3,3,3,3,3,3,3,3,3,3,50,50,50,30,30,30,30,30,30,9,9,9,50,50,50,13,13,13,1,1,1,1,1,1,13,13,13,13,50,50,50,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,9,54,6,6,6,6,6,6,6,6,6,6,25,25,25,25,6,47,39,39
14,14,14,22,22,31,31,31,31,27,27,27,27,50,50,50,50,50,27,27,27,27,27,27,3,3,3,3,3,3,50,50,3,3,3,3,50,50,50,50,50,30,30,30,30,30,30,23,23,23,23,23,23,23,23,23,23,9,9,9,9,50,50,50,52,52,52,52,52,52,52,52,50,50,9,9,9,9,9,9,9,6,37,6,9,55,55,52,52,37,37,39,39,39,39
14,14,14,22,27,5,31,31,31,31,31,31,31,37,1,1,1,1,23,23,23,23,23,23,23,56,56,56,56,56,56,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,8,8,8,8,8,8,8,8,8,8,8,8,8,8,55,55,55,55,55,55,55,55,55,55,55,56,56,56,56,56,56,56,56,56,51,51,6,6,6,6,47,47,47,47,2,2,2,2,2,15,15,15,22,22,22,22,18,18,18,37,37,37,6,6,6,6,6,6,47,47,47,47
15,14,14,14,22,22,27,31,31,31,31,31,31,31,31,31,27,27,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,50,50,50,52,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,30,30,30,30,54,30,30,9,9,9,9,9,9,9,9,9,34,34,34,34,6,6,6,6,9,55,55,55,55,55,55,8,8,8,55,55,55,55,55,55,9,9,6,6,6,6,56,25,25,25,6,47,47,39,47,38
14,14,14,14,22,31,31,31,31,31,31,31,31,27,27,27,27,27,27,3,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,3,27,27,27,27,27,27,27,27,27,27,50,30,30,30,30,30,30,30,30,30,30,50,50,50,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,30,50,50,50,50,50,50,37,37,37,6,52,55,55,6,6,6,6,55,55,55,55,37,39,39,39
14,14,14,22,31,31,31,31,31,31,31,31,31,5,5,27,27,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,27,27,27,3,3,50,30,30,30,30,54,54,54,30,30,30,30,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,30,3,3,3,3,3,3,3,3,3,3,3,3,3,30,30,30,30,30,30,30,54,54,54,54,54,54,54,54,54,34,37,37,6,6,6,6,6,6,6,56,56,56,56,6,6,39,39
14,14,14,22,27,5,5,5,5,5,5,5,5,45,45,3,3,3,50,50,50,50,50,50,50,3,3,3,3,3,3,3,3,3,3,3,50,50,50,50,50,50,50,50,50,50,50,50,3,3,3,3,3,3,27,27,5,5,5,5,5,5,45,45,11,11,11,11,34,34,34,11,11,54,54,54,6,6,6,6,6,6,55,55,55,55,55,55,55,55,55,55,56,56,56,56,56,56,56,6,6,6,47,39,39,39
14,14,14,22,27,27,5,5,5,5,5,5,5,5,45,3,3,3,3,3,3,30,30,3,3,3,3,3,3,3,3,3,3,11,11,11,11,11,11,11,11,11,11,11,11,6,9,9,9,9,9,9,55,55,18,18,18,52,52,52,9,9,9,56,54,54,54,54,6,6,6,6,6,6,6,47,47,39,47
14,14,14,22,22,5,5,5,5,5,5,5,5,5,45,3,3,3,3,50,50,50,50,50,50,3,3,3,3,3,50,50,50,50,50,50,50,50,50,50,30,30,30,30,54,54,54,54,54,54,54,54,54,54,6,6,6,6,6,56,56,56,56,56,56,56,25,25,25,55,55,55,55,55,8,8,55,55,55,55,56,56,56,56,56,56,6,6,47,47
